,car_id,name,amount,region,condition,mileage
766,rpcdnwbowi5BCNMUAMDpB6FK,Acura MDX 2005 Silver, 2600000,"Lagos State, Isolo",Nigerian Used,189634 
767,wXOVxWWPejyjKNeM6wcl8OvE,Honda Accord 2009 Gray, 3640000,"Abuja (FCT), Wuse",Nigerian Used,117423 
768,igfHM2VPCA6eWRqnFXi3g9Ry,Mercedes-Benz C300 2012 Black, 5720000,"Abuja (FCT), Jabi",Nigerian Used,154368 
769,ASEqTOKkW87K8wrlJLxiDFjG,Chevrolet Epica 2009 Black, 2100000,"Abuja (FCT), Wuse",Nigerian Used,146717 
770,3VbQLGXn2S9Ik08KD0Q0tcKp,Toyota Camry 2007 Gray, 3328000,"Ogun State, Ado-Odo/Ota",Nigerian Used,156571 
771,zp2sVzdRezpsMUnSGrCPQe7H,Toyota Camry 2005 Red, 2016000,"Lagos State, Surulere",Nigerian Used,757062 
772,oUrwO0heYtot1746De2QcU15,Toyota RAV4 2007 Red, 3466125,"Lagos State, Ojodu",Nigerian Used,134022 
773,BJnpvk5mnzcTjfGR7fGv2lEu,Ford Mustang 2016 Gray, 14700000,"Lagos State, Lekki",Nigerian Used,128917 
774,kOYrylfh6Gb4h3Zof3uvHGQp,Toyota Camry 2007 Red, 2625000,"Oyo State, Ibadan",Nigerian Used,121456 
775,5jwgJjMz9k0m9yYPJy4LBaPw,Acura ZDX 2013 Black, 7350000,"Lagos State, Apapa",Nigerian Used,4786 
776,7JnFpXLBtPu4bWICZErSeftY,Infiniti FX35 Base 4x4 (3.5L 6cyl 5A) 2006 Black, 4200000,"Lagos State, Ikeja",Foreign Used,322082 
777,l6xokpcpoyQ5Z6qJECYlX1ZO,Honda Accord 2012 Black, 3120000,"Lagos State, Lekki",Nigerian Used,156952 
778,iHrYZnhIpxyTsbZKN9cfbMZc,Toyota Camry 2008 Blue, 2310000,"Kwara State, Ilorin East",Nigerian Used,177106 
779,2OCB40fUcmjaH6kCXwlzyLtM,Toyota Matrix 2004 Silver, 2400000,"Abuja (FCT), Mararaba",Nigerian Used,299999 
780,uDFHesj2tBtCAojYnaanbszf,Kia Sorento 2003 Silver, 1785000,"Kwara State, Ilorin East",Nigerian Used,292751 
781,xF16WeG6K6B7OZg3GJFvNmCt,Toyota RAV4 2001 Black, 1785000,"Oyo State, Ibadan",Nigerian Used,208294 
782,i70i0mI4N0kkfdxqsstUjPUb,Kia Sorento 2012 Gray, 2940000,"Lagos State, Victoria Island",Nigerian Used,81089 
783,mPnoZJETUw2pQi5Phxrb4AE7,Honda Accord Crosstour 2010 White, 3255000,"Lagos State, Ogba",Nigerian Used,145720 
784,pFybgmFJCIA2NrhOl49khemC,Toyota Camry 2010 Blue, 2682750,"Lagos State, Alimosho",Nigerian Used,197231 
785,6fVlBD8xkGOzGs2T6ppXVxHj,Lexus RX 350 2010 Silver, 8840000,"Ogun State, Ado-Odo/Ota",Nigerian Used,120929 
786,p7vAAKLww2A7AJeWeVhJNQHx,Nissan Pathfinder 2000 Blue, 1312500,"Kwara State, Ilorin East",Nigerian Used,333406 
787,fHv6vyAkheWLjgihYusBuH2x,BMW 325i 2003 Silver, 2730000,"Lagos State, Lekki",Nigerian Used,271523 
788,zFT1fAZU80He9gIrZ0NLSRh5,Peugeot 607 2010 Blue, 1575000,"Ondo State, Akure",Nigerian Used,325984 
789,vVpJwjiFKe2oVmmVwqOaUqww,Honda Accord 2009 Silver, 2912000,"Lagos State, Alimosho",Nigerian Used,174431 
790,1CPWDrMRGeh6UbvXGqMK2sZX,Mercedes-Benz M Class ML 350 4Matic 2013 Black, 17160000,"Abuja (FCT), Garki 2",Nigerian Used,165787 
791,v3MbziHDbFuWE0KcFdXzgr2q,Volvo S60 2.4 D Automatic 2002 Beige, 1050000,"Imo State, Owerri",Nigerian Used,76398 
792,1vNSRcPxqc70fNSYjLOcLWyZ,BMW 3 Series 2007 Black, 3255000,"Lagos State, Ikeja",Nigerian Used,679934 
793,hfntdHQ2qqXA7XxRIpiBQXnk,Toyota Camry 2004 Gray, 2600000,"Oyo State, Ibadan",Nigerian Used,244105 
794,8OOVz9OjwEsgmqSmn6nQsqGR,Honda Accord 2010 Gray, 1942500,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,460911 
795,iqYr58ixe9yG7sOPOvCMbWxO,Acura MDX 2007 Black, 2880000,"Rivers State, Port-Harcourt",Nigerian Used,138939 
796,szlqPTvPGSejToMNUEvoST4h,Hyundai Accent 2006 Blue, 3360000,"Lagos State, Amuwo-Odofin",Nigerian Used,165901 
797,8CLyRM6wq7EAJs1sXtNZsMwv,Toyota Corolla 2003 Silver, 2450000,"Oyo State, Ibadan",Nigerian Used,246760 
798,hyZevnO7QnNngWJYqmmp2I7L,Toyota Camry 2007 Black, 2415000,"Anambra State, Onitsha",Nigerian Used,247093 
799,zbNMqCKeSF7wt7psWZUqpKHe,Toyota Camry 2003 Gold, 2392000,"Oyo State, Ibadan",Nigerian Used,203984 
800,ftAJa1THygkAItRgXal1jjl6,Toyota Camry 1999 Gray, 1560000,"Kwara State, Ilorin East",Nigerian Used,381719 
801,8MathyZlpKh4Ld7rlm9Oh0KQ,Honda Accord 2005 Gray, 1820000,"Abuja (FCT), Kubwa",Nigerian Used,165026 
802,1CFjaHe4zNpqDqbNL3v9VasL,Ford Edge 2008 White, 2331000,"Lagos State, Ilupeju",Nigerian Used,157174 
803,wMcoESG5LYzNfHJwYizi9mNu,Toyota Camry 2002 Silver, 1872000,"Abuja (FCT), Gwarinpa",Nigerian Used,190131 
804,ajD0n7NSyMtpb1cCPosMJLmG,Dodge Magnum 2008 Silver, 2625000,"Lagos State, Apapa",Foreign Used,193241 
805,iNXbf1vGQFCVmohqfc02bF58,Audi Q7 2010 Brown, 10500000,"Lagos State, Kosofe",Nigerian Used,245100 
806,93hJOagQIcVQEVvzb8RSqnAG,Mercedes-Benz C180 2001 Silver, 1627500,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,99999 
807,oIMZfRRhSkuLLV0snXapgi62,Toyota Sienna 2000 Red, 1575000,"Kwara State, Ilorin East",Foreign Used,758504 
808,av61aZl91mXuSPmQ0waWsCEB,Chevrolet Impala LT 2012 Black, 1680000,"Lagos State, Ikeja",Nigerian Used,164843 
809,fw6NCHv8A8ijHvdHrneCkK9Y,Nissan Micra 2000 Black, 1890000,"Abuja (FCT), Jabi",Nigerian Used,126635 
811,pIHdFVGM7LoY9sI5GhchyQO1,Toyota Camry 2007 Silver, 3150000,"Lagos State, Lekki",Nigerian Used,229795 
812,ByHhwGcjatw8ApDuDfADfEWU,Toyota 4-Runner 2004 White, 8320000,"Ogun State, Ado-Odo/Ota",Foreign Used,260029 
813,oTXW91ThKcxxAXG7oVMyp5rY,Land Rover Range Rover Sport 2008 Blue, 3927000,"Lagos State, Lekki",Nigerian Used,99622 
814,sHTSndXRGYIAjrocJloV15il,Toyota Corolla 2007 Black, 2964000,"Lagos State, Amuwo-Odofin",Nigerian Used,236100 
815,nLON9Z7dQgfERsM9r0qTgw28,Toyota Camry 2008 Silver, 3328000,"Lagos State, Ikeja",Nigerian Used,316178 
816,dL3C1Kw7vxYarR4HyEhIUtcJ,Mercedes-Benz C280 2007 Gray, 2604000,"Lagos State, Victoria Island",Nigerian Used,76273 
817,awLtMsEdcsNSlVABsPomVoGq,Audi A3 2007 Black, 4725000,"Kaduna State, Kaduna / Kaduna State",Foreign Used,341936 
818,g8H5MlOvUSEaZhJ6LP7tzhmB,Hyundai Sonata 2011 Silver, 4316000,"Rivers State, Port-Harcourt",Nigerian Used,178723 
819,hm6dnu8aKijVc800xmAMXx5Q,Toyota Camry 2012 Gray, 7800000,"Ogun State, Ado-Odo/Ota",Foreign Used,298209 
820,hGbWEllgu0Az8yyZvxLixLZY,Toyota Camry 2005 Black, 2310000,"Abuja (FCT), Lugbe District",Nigerian Used,214212 
821,aElmz564m3LpyQKZyTus49yd,Mazda 5 2007 Blue, 1995000,"Lagos State, Alimosho",Nigerian Used,225363 
822,3OeOyduedZ3JaMbdwsT0iO3k,Volvo S40 T5 AWD 2009 White, 1890000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,220057 
823,CjBGbJp1DJuN5w4AzNk7k7bj,Toyota Camry 2007 Black, 3245667,"Lagos State, Ogudu",Nigerian Used,194633 
824,1mqlRbGZUpHPu7ohERhDGEzr,Toyota Sienna 2000 Green, 2080000,"Abuja (FCT), Garki 2",Nigerian Used,245910 
825,jEK5OEPcoV5tLPmOXBUpgggB,Honda Accord 2007 Silver, 2080000,"Abuja (FCT), Wuse",Nigerian Used,271117 
826,p4vzHi3llSogUoH7i7HcNwxq,Acura MDX 2001 Green, 2100000,"Lagos State, Alimosho",Nigerian Used,402859 
827,69Q7TV78t8ZGAHGb5WBfdP1S,Ford Fusion 2012 Red, 2587500,"Lagos State, Alimosho",Nigerian Used,70786 
828,fFDHwO3nHTKiihEahzAYeFi2,Hyundai Elantra 2018 Black, 4515000,"Lagos State, Victoria Island",Nigerian Used,113514 
829,89zC7C4Kk6nNDbLBG4JKwugQ,Volkswagen Passat 2014 Black, 2782500,"Abuja (FCT), Kubwa",Nigerian Used,130223 
830,muH5pfDmdSYqrk3WimbF5ypR,Honda Accord 2007 Black, 2288000,"Abuja (FCT), Gwarinpa",Nigerian Used,160552 
831,iFBnqgMOAr3nJyOZmwDKI1yq,Toyota Avalon 2006 Black, 2352000,"Lagos State, Ajah",Nigerian Used,182246 
832,5BfUWPhnzkDCLMGRsO8j5POp,Toyota Matrix 2006 Silver, 2100000,"Abuja (FCT), Jabi",Nigerian Used,265521 
833,cJjWVWLt2rc0ZeGN7LgBrEv3,Toyota Corolla 2008 Silver, 2625000,"Lagos State, Magodo",Nigerian Used,225283 
834,ig1RrUweY7ggCKQaISxbLAcU,BMW 528i 2007 White, 3675000,"Abuja (FCT), Katampe",Nigerian Used,170199 
835,cjPy5WRX3kbFNAS0lurJf1yM,Mazda Millenia 2000 Gold, 1470000,"Lagos State, Ikorodu",Nigerian Used,150409 
836,yEtejGMgJidmxDicbAcBcatM,Honda Pilot 2005 Brown, 2288000,"Lagos State, Ajah",Nigerian Used,205435 
837,A3lxpT3LEuGpOQ4MiLz9GteF,Honda Odyssey 2.3 2WD 2003 Gray, 1872000,"Akwa Ibom State, Uyo",Nigerian Used,333003 
838,6EcwusW0IPNqDENfZgrUvYoH,Toyota Camry 2015 Black, 7488000,"Lagos State, Surulere",Nigerian Used,103709 
839,fcKkNejcEXorgEWmSfOfOfvS,Toyota Sienna LE FWD 2006 Silver, 4987500,"Lagos State, Isolo",Foreign Used,400035 
840,hn5FnAijndDEUG31pXlfCBmF,Hyundai Trajet 2006 Silver, 2625000,"Abuja (FCT), Garki 2",Nigerian Used,218606 
841,m9unEfmSPB71r2HP0FpM9vVk,Ford Focus 2012 Silver, 2415000,"Lagos State, Ikeja",Nigerian Used,291721 
842,wuFpTWKDNQxYFLQSJZpGcwBa,Toyota Camry 2003 Gray, 2600000,"Lagos State, Ikeja",Nigerian Used,119695 
843,95iA3FxAFLDUbP0f3RsY81km,Toyota Camry 2005 Silver, 1575000,"Imo State, Owerri",Nigerian Used,243620 
844,v65JtAZYXUj5cIdmrTCSCD4q,Toyota Camry 2008 Gray, 2772000,"Ondo State, Akure",Nigerian Used,382108 
845,BGCyHpdIUOmyPmXGVgSiyi4F,Nissan Pathfinder 2008 Black, 1806000,"Lagos State, Lekki",Nigerian Used,57981 
846,kEh7RClfGdptXFh7XXy7XkwA,Honda CR-V 2002 Blue, 1768000,"Abuja (FCT), Garki 2",Nigerian Used,152820 
847,xqd661DXsJoc22Of2rFeinAM,Toyota Corolla 2009 Black, 3255000,"Abuja (FCT), Lugbe District",Nigerian Used,154754 
848,jP9YsKRIRdydVCyE4qyZDqgQ,Lexus RX 300 2000 Black, 2100000,"Abuja (FCT), Mararaba",Nigerian Used,262463 
849,d3DAIql7nMrEyaTwytH8zJMr,Hyundai Sonata 2013 Silver, 5250000,"Kwara State, Ilorin East",Foreign Used,111835 
850,clg9UasIyzXrKNqWHqHY0miR,Land Rover Range Rover Evoque 2013 Black, 6300000,"Abuja (FCT), Wuse",Nigerian Used,44931 
851,BQtO9ZXwOTzg3H9sGXFVL8ET,Toyota Corolla 2010 Gray, 3045000,"Abuja (FCT), Jabi",Nigerian Used,360149 
852,8pZHDbJ9gcznH8vepDdCSGn9,Toyota Avalon 2005 Green, 1800750,"Lagos State, Ikorodu",Nigerian Used,123521 
853,tCvWizjSkvr9LWtKrWuY7g0w,Lexus RX 350 2010 Blue, 9360000,"Lagos State, Isolo",Nigerian Used,123156 
854,1h4WdgFBB4d2wRdlXluhjTdL,Nissan Altima 2008 Gray, 2600000,"Lagos State, Ogba",Nigerian Used,512830 
855,49r7OsDGZKEq4Q19JnkafE9i,Peugeot 308 2013 Silver, 3150000,"Abuja (FCT), Wuse",Nigerian Used,116322 
856,rTPT34hu05x8NetnFZjUYJA3,Toyota Corolla 2014 White, 8112000,"Abuja (FCT), Jabi",Foreign Used,39738 
857,krZCHHb365ZKnvCFArCXkJca,Toyota Highlander 2005 Red, 2940000,"Lagos State, Alimosho",Nigerian Used,342908 
858,oVgMJMk0nCkbyZ30qDmV7f7V,Toyota Highlander 2002 Black, 2520000,"Lagos State, Ikorodu",Nigerian Used,116723 
859,tA29sKntxHQMyLcFc5fiEAwM,Toyota Matrix 2008 Black, 2730000,"Oyo State, Ibadan",Nigerian Used,126661 
860,Bl9il5OxJOfbBeUkRpGiwA1k,Toyota Corolla 2004 Red, 2600000,"Lagos State, Alimosho",Nigerian Used,455853 
861,5DVEKCEJ39YVkIJE3yV8lbzk,Toyota Corolla 2009 Silver, 3123750,"Abuja (FCT), Garki 2",Nigerian Used,287817 
862,yw8lgYH0masjQldV7xpSUreT,Toyota Camry 2002 Red, 1924000,"Lagos State, Apapa",Nigerian Used,245485 
863,APDk7AiW6Kdxnb9iPKcWpRb,Toyota Corolla 2005 Red, 2310000,"Lagos State, Amuwo-Odofin",Nigerian Used,256791 
864,8ZXbDHArOY6kgvO1zcJfMIZd,Hyundai Veracruz 2007 Blue, 2415000,"Lagos State, Ikeja",Nigerian Used,149776 
865,baJvAKzO4G0iQU0Dh6hhUVo0,Mercedes-Benz C300 2008 Black, 2625000,"Delta State, Oshimili South",Nigerian Used,194223 
866,uSyGf50St0M35PvfmDghW16T,Toyota Corolla 2005 White, 2100000,"Ogun State, Ado-Odo/Ota",Nigerian Used,244671 
867,oBNOjLgrxGxCDSpmCdER7tG6,Mercedes-Benz C300 2016 Black, 8925000,"Lagos State, Isolo",Nigerian Used,87870 
868,5SAZNZRo9cLJGwFzCmlijk71,Toyota Matrix 2003 Blue, 2925000,"Abuja (FCT), Katampe",Nigerian Used,132236 
869,A4YzbxzDXxpV6e5uhNP6m3sw,Nissan Murano SE 2004 Black, 1680000,"Lagos State, Ikeja",Nigerian Used,258733 
870,tL0RZUkzHvvxjij4le4GdeYV,Opel Corsa 2005 Gray, 1155000,"Oyo State, Ibadan",Nigerian Used,245484 
871,qiwM6BDx7dq5se0fd4IcXzZ3,BMW 335i 2006 Black, 6300000,"Abuja (FCT), Garki 2",Foreign Used,185729 
872,pQAwLfSSJrNf6I3BDwk67xLk,Toyota Camry 2010 Red, 2940000,"Lagos State, Ifako-Ijaiye",Nigerian Used,161907 
873,ntXUcXWpspEFIIWS7Fa7gvOP,Peugeot 406 Break 2.2 HDi 2004 Gray, 1664000,"Kaduna State, Kaduna / Kaduna State",Nigerian Used,232963 
874,gpDng2n3kzCcgmOiFOyhyzp2,Toyota Corolla 2003 Green, 2100000,"Kwara State, Ilorin East",Nigerian Used,239920 
875,yKwVrV7nXIM7vdyD1lu2H40K,Lexus RX 300 1999 Black, 2016000,"Lagos State, Magodo",Nigerian Used,124222 
876,5HPMU7qlOrJ4r9TlkkSKk8e3,Toyota Corolla 1.8 TS 2005 Silver, 2704000,"Lagos State, Ikeja",Nigerian Used,211192 
877,gimR95kxq71Zc8YtryXRcV3r,Nissan Xterra SE 4x2 2002 Silver, 1575000,"Lagos State, Ikorodu",Nigerian Used,168976 
878,3Dkx2qixPLiQbwesjBHjuhUI,Land Rover Lr3 2006 Silver, 3150000,"Lagos State, Ajah",Nigerian Used,227967 
879,x976JPR0WsbQmVyku2j5Iyvr,Toyota Avensis 2001 Silver, 2100000,"Lagos State, Ikorodu",Nigerian Used,309810 
880,wyfovE0YVJiFuNCIjX8R4LSf,Toyota Corolla 2009 Gold, 2782500,"Lagos State, Ikeja",Nigerian Used,214315 
881,Byc2nbq10L612vMo6AotIL4l,Infiniti FX35 2007 Black, 1470000,"Abuja (FCT), Gwarinpa",Nigerian Used,159582 
882,lgV3zu9tG2QLCWDeiNf9QXCJ,Honda Accord 2006 Gray, 2600000,"Abuja (FCT), Kubwa",Nigerian Used,184412 
883,cZOcCG4pR61KXJY7yywQzM9o,Ford Edge 2012 White, 2835000,"Lagos State, Lekki",Nigerian Used,383838 
884,1ACpgyEgO4tSu0K3d8qzpT5T,Toyota Corolla LE 2004 Gray, 2500000,"Abuja (FCT), Garki 2",Nigerian Used,298876 
885,waZZeta2NYP5TZZAzpGE0rCG,Ford Edge 2009 Silver, 2100000,"Lagos State, Ikeja",Nigerian Used,322933 
887,i1ejXTYLYqNQI504HWktEF6J,Mercedes-Benz C300 2009 Red, 4368000,"Abuja (FCT), Lugbe District",Nigerian Used,199287 
888,s4SWU2yF6ndkypaJVZ503w1A,Lexus RX 300 1999 Gold, 1575000,"Abuja (FCT), Garki 2",Nigerian Used,239688 
889,pI9oEo6EvyOwzZxf1BRpnGL6,Volkswagen Transporter 1998 Green, 2250000,"Ogun State, Ado-Odo/Ota",Nigerian Used,462537 
890,aoU7eddzzrwUWE1nH4HOunyT,Toyota Camry 2007 Silver, 2562000,"Anambra State, Onitsha",Nigerian Used,155726 
891,mfW2knOqaeCxir9JnNAV5c5m,Toyota Venza 2013 Gray, 10687500,"Oyo State, Ibadan",Foreign Used,78225 
892,aepmJX2TAPdLtzHO58i2vypY,Toyota Matrix 2005 Purple, 1785000,"Lagos State, Ikorodu",Nigerian Used,145623 
893,ucn0vjg0HbRPqREBWowe4a0p,GMC Sierra 2000 Silver, 1680000,"Lagos State, Ajah",Foreign Used,379863 
894,kB5uPtoal4bozDRLqqrYNtrx,Toyota Camry 2004 Black, 2392000,"Abuja (FCT), Lugbe District",Nigerian Used,212112 
895,1eyRaoT41tcgcKxRuL4yIdtY,Hyundai Sonata 2.4 SE 2009 Green, 2600000,"Lagos State, Isolo",Nigerian Used,246568 
896,coGUuzk6wX1LOEweNB9naYBO,Mercedes-Benz C300 2010 Black, 6240000,"Abuja (FCT), Mararaba",Nigerian Used,218147 
897,8PAdXOR5QhTG1IkN0IHAPPSX,Ford Explorer 2002 Gold, 1470000,"Lagos State, Ojodu",Nigerian Used,196547 
898,fCHMumPAwqz65Omrv17ShEjX,Toyota Camry 2007 Gray, 2814000,"Abuja (FCT), Garki 2",Nigerian Used,156565 
899,AQ3lxcXbBl7l76axZSQhs6WP,Toyota Camry 2007 Burgandy, 2625000,"Rivers State, Port-Harcourt",Nigerian Used,123811 
900,tKQDkMFZFeRgr36lxf9JIDYr,Toyota Corolla 2009 Gray, 2940000,"Lagos State, Alimosho",Nigerian Used,148116 
901,WnYMAlXaaSaFjDvxwkECpfa,Toyota Sienna 2000 White, 2100000,"Lagos State, Ikorodu",Foreign Used,119889 
902,PYi2HMTJOopuvT7JPRJAgJO,Hyundai Tucson 2005 Silver, 2100000,"Lagos State, Ojodu",Nigerian Used,378042 
903,7HRYMSeE8O9pm0liIUygPsgV,Toyota Sienna 2002 Red, 1575000,"Abuja (FCT), Jabi",Nigerian Used,256914 
904,7KH288hWSRMypLkH5e2zzb6O,Toyota Camry 2003 Silver, 2600000,"Kwara State, Ilorin East",Nigerian Used,258200 
905,ifaKMdPzoWDdagnFmbM0UBTy,Lexus RX 300 1999 Blue, 2100000,"Lagos State, Ojodu",Nigerian Used,416461 
906,u3FB96nc7I9kxzDMk1DKxNZH,Mercedes-Benz M Class 2014 Black, 10500000,"Lagos State, Ifako-Ijaiye",Nigerian Used,Nigerian Used
907,p3sFmu371Mqfejyz56iwSYCV,Chevrolet Epica 2007 Silver, 1680000,"Lagos State, Ifako-Ijaiye",Nigerian Used,211150 
908,jHZmz9dma0dM40jT1glp2PAC,Toyota Camry 2005 Gray, 2100000,"Oyo State, Ibadan",Nigerian Used,470686 
909,3URx2VCmhrnlJqsshD8gAeZu,Lexus RX 350 2010 Gray, 7350000,"Lagos State, Lekki",Nigerian Used,248569 
910,v52MLSvWNaDC3AvI0GajugwL,Toyota Camry 2020 Red, 17850000,"Lagos State, Lekki",Foreign Used,33380 
911,uc8nUdWGxgLUrmXiOcOcVIj2,Nissan Pathfinder 2006 Brown, 1470000,"Lagos State, Ojodu",Nigerian Used,252614 
912,uIzGKPLKhMfWQPKF0hFoIf76,Toyota Camry 2007 Gray, 2100000,"Delta State, Oshimili South",Nigerian Used,219531 
913,w6MImBP4lJIHIMaYpgXwy3Qt,Acura MDX 2008 Red, 2625000,"Lagos State, Alimosho",Nigerian Used,196206 
914,1JgQbMnd6TlRaagwXnEwjGXR,Toyota RAV4 2015 Black, 8610000,"Lagos State, Lekki",Nigerian Used,95301 
915,cKqwlJGLNlXElOwaKWOyZ1R4,Toyota Land Cruiser Prado 2.7 VVT-i 2014 Black, 14070000,"Lagos State, Ikeja",Nigerian Used,141321 
916,chksNGhuLRPLfM0E2QnrIPMU,Honda Accord 2007 Black, 1924000,"Abuja (FCT), Katampe",Nigerian Used,380053 
917,5RHdeIsXITBPl4ZKXhPcKqqT,Honda CR-V 2003 Red, 1664000,"Lagos State, Yaba",Nigerian Used,143401 
918,imHKC2DdZDLeEfHUWIN3VdYF,Infiniti Q50 2014 Silver, 9975000,"Lagos State, Magodo",Foreign Used,144116 
919,nFs8SBHmU6X126KsyVNc29R,Toyota Corolla 2007 Black, 2415000,"Lagos State, Kosofe",Nigerian Used,299999 
920,unQmHKfM424GHShrIyEIvBrv,Opel Zafira 2001 Silver, 1837500,"Ogun State, Ado-Odo/Ota",Nigerian Used,222765 
923,3VExY2Be90EHxJDj7Sm6Yi6Q,Toyota RAV4 2009 Black, 4200000,"Lagos State, Ojodu",Nigerian Used,104662 
924,7ufck5ItKMvFF53ysl4bnnnG,Hyundai Tucson 2009 Silver, 1995000,"Abuja (FCT), Lugbe District",Nigerian Used,214212 
925,oVTMRVUQYdJ9VQ0YX2tsVJa8,Toyota Corolla S 2005 Silver, 2808000,"Abuja (FCT), Garki 2",Nigerian Used,482800 
926,CqdHdmS5vcod0bglYY6ErjoH,Toyota Avensis 2011 Blue, 2443875,"Lagos State, Alimosho",Nigerian Used,163346 
927,n6sQw3IQmqNT2erXWFo2qv5g,Toyota Camry 1998 Black, 1560000,"Abuja (FCT), Wuse",Nigerian Used,257889 
928,BzNACLSzaoxRkhHGIKEvnA5j,Mercedes-Benz GL-Class GL 550 2008 Black, 8320000,"Lagos State, Lekki",Nigerian Used,238441 
929,7vDCunklTIfO9QWkJdkA0z4x,Kia Sorento 2008 Silver, 1627500,"Rivers State, Port-Harcourt",Nigerian Used,122033 
930,z7fT9TWrtozh2QhunIcv85VZ,Nissan Almera 2004 Blue, 1575000,"Oyo State, Ibadan",Nigerian Used,181439 
931,cF7oX0I3gd4mINYNfOy6s5uQ,Nissan Frontier 2008 Black, 2625000,"Ogun State, Ado-Odo/Ota",Nigerian Used,254999 
932,B685OYflZ2Ht8VkXW5GXSp5u,Toyota Camry 2003 Blue, 1690500,"Lagos State, Amuwo-Odofin",Nigerian Used,266015 
933,a2WO1M28n7qe458R0miX9UI5,Honda Accord 2004 Blue, 1365000,"Oyo State, Ibadan",Nigerian Used,247619 
934,v1X19RWGWIQJYmhOMZHU2BNj,Lexus RX 300 2000 White, 2100000,"Lagos State, Ikorodu",Nigerian Used,336140 
935,rvktZvQ3R4tLzkQcj5Xh5nPV,Honda Accord 2.4 Executive 2006 Gold, 1584187,"Abuja (FCT), Garki 2",Nigerian Used,169489 
936,hxkmqJIgFUdf4EQHz5XWzptf,Honda Accord 2011 Silver, 3328000,"Abuja (FCT), Garki 2",Nigerian Used,241589 
937,mb0dja8H5x78Ku3qrcYztKc,Toyota Highlander 2008 Gray, 5040000,"Abuja (FCT), Kubwa",Nigerian Used,185440 
938,hul2bC8Lz7kTcwaES7eu4KwV,Honda Crosstour 2014 Black, 4725000,"Lagos State, Ibeju",Nigerian Used,76141 
939,mF4e5hdP48qtHpVOAZXTkHf6,Toyota Camry 2003 Black, 1785000,"Abuja (FCT), Garki 2",Nigerian Used,420971 
940,pU6AHtw7asbdUN2ZG8R7fxsB,Peugeot 408 2014 Gray, 2625000,"Abuja (FCT), Garki 2",Nigerian Used,105024 
941,l9oQLe5jizcDOfckV21Oi0z7,Nissan Sentra 2007 Red, 1575000,"Lagos State, Ikorodu",Nigerian Used,169488 
942,s5eRCqskAo1W3qhiAyvMKsce,Nissan X-Trail 2006 Black, 1365000,"Oyo State, Ibadan",Nigerian Used,157967 
943,ClwQAnPXvzPqZ0kRbZxJpOUt,Toyota Camry 2004 Gold, 1634850,"Rivers State, Port-Harcourt",Nigerian Used,247433 
944,uu1ut7InRH2E24R2nUbQtTKt,Ford Edge 2007 Black, 3318000,"Lagos State, Amuwo-Odofin",Foreign Used,340665 
946,BbbSGrhXjAXbCUbgIeLIcwr2,Toyota Sienna 2006 White, 2856000,"Abuja (FCT), Wuse",Nigerian Used,241811 
947,fp2xHGou5zZI7jSHr5NFcAV3,Toyota Camry 2010 Gray, 4908750,"Lagos State, Ikeja",Foreign Used,98458 
948,zecbpicri69Fo0XuXB8X3s9A,Toyota Corolla 2009 Black, 5720000,"Abuja (FCT), Jabi",Foreign Used,175233 
949,tt7q7GpC7mY7vjkAgxEXCNhH,Toyota Camry 2004 Silver, 3328000,"Ogun State, Ado-Odo/Ota",Nigerian Used,160972 
950,tXpBWFOvb4skf9FKIXpRsSGf,Toyota Corolla 2004 White, 2704000,"Lagos State, Ikeja",Nigerian Used,211077 
951,iMc7PNyaD8Fwo9cD9vMZlPPv,Toyota Highlander 2017 Red, 18900000,"Oyo State, Ibadan",Foreign Used,98564 
952,CkQkrGOMlUJQmo3op9eDQw8d,Nissan Xterra 2002 Black, 1664000,"Lagos State, Ikeja",Nigerian Used,407782 
953,9QGCfdERD3PSVl3Il8G2OKlc,Kia Mohave 2008 Black, 2625000,"Abuja (FCT), Katampe",Nigerian Used,195125 
954,dbfXZbAIO5HTkRkD4p0t3FrX,Toyota Corolla 1.4 D-4D Automatic 2007 Gray, 2912000,"Lagos State, Ikorodu",Nigerian Used,154729 
955,3UH7ILvDVcFTVcfEkRX3y2M7,Mercedes-Benz C240 2001 Silver, 1470000,"Delta State, Oshimili South",Nigerian Used,Nigerian Used
956,wWCwVl8Xe3xqU9Oq5adItJok,Toyota Camry 2008 Green, 3640000,"Abuja (FCT), Mararaba",Nigerian Used,243458 
957,wOVut0c9xcmJoCI6tuBSYBKJ,Hyundai Tiburon 2008 Silver, 2100000,"Lagos State, Alimosho",Nigerian Used,277273 
958,zlk94UGnTDjlDOiTh5lmlUWo,Toyota Camry 2005 Silver, 2548000,"Lagos State, Victoria Island",Nigerian Used,151579 
959,m7u7uYSFs7rTxAU8H7IcuBEp,Honda Pilot 2006 Black, 2496000,"Lagos State, Mushin",Nigerian Used,196722 
960,pHMXFdCEqWeKGOLXSxNrbOnX,Toyota Corolla 2003 Black, 2100000,"Oyo State, Ibadan",Nigerian Used,400461 
961,q53ypCinrkiS7udvixftnN4D,Lexus ES 2004 White, 2454375,"Ogun State, Ado-Odo/Ota",Nigerian Used,213042 
